settlementdate,regionid,rrp,intervention,totaldemand,availablegeneration,netinterchange,intervention_regionsum,supply_demand_gap,price_spike_flag,price_change,rolling_rrp_volatility_1h,date,hour,weekday,is_weekend,active_constraint_count,max_constraint_marginal_value,total_constraint_marginal_value,violation_flag,max_violation_degree
2026-02-01 00:05:00,NSW1,57.05984,0,8186.33,13272.53373,-1054.73,0,5086.203729999999,False,,,2026-02-01,0,Sunday,True,17,135.3015,-902.14975,False,0
2026-02-01 00:10:00,NSW1,64.51979,0,8165.29,13246.7542,-924.67,0,5081.464199999999,False,7.459949999999999,,2026-02-01,0,Sunday,True,16,40.2794,-1006.87256,False,0
2026-02-01 00:15:00,NSW1,65.08727,0,8202.7,13198.51267,-1006.5,0,4995.812669999999,False,0.5674800000000033,4.479816215683405,2026-02-01,0,Sunday,True,20,9.16,-1053.75439,False,0
2026-02-01 00:20:00,NSW1,64.89,0,8213.41,13169.71135,-1011.73,0,4956.30135,False,-0.1972700000000031,3.893369325751152,2026-02-01,0,Sunday,True,20,4.36,-1061.42631,False,0
2026-02-01 00:25:00,NSW1,63.4718,0,8055.53,13139.8476,-934.04,0,5084.317599999999,False,-1.4181999999999988,3.381807542742488,2026-02-01,0,Sunday,True,20,4.36,-1060.65174,False,0
2026-02-01 00:30:00,NSW1,64.85825,0,8072.11,13075.02694,-1077.86,0,5002.91694,False,1.3864499999999964,3.117894057683271,2026-02-01,0,Sunday,True,18,9.16,-1027.7504199999998,False,0
2026-02-01 00:35:00,NSW1,64.05037,0,7942.1,13037.29402,-1018.58,0,5095.194019999999,False,-0.8078799999999973,2.8597923623910995,2026-02-01,0,Sunday,True,20,6.36,-7309051.47353,False,0
2026-02-01 00:40:00,NSW1,64.89,0,7942.04,13036.20127,-1150.21,0,5094.16127,False,0.8396299999999997,2.698206988358855,2026-02-01,0,Sunday,True,16,6.72,-1048.9375499999999,False,0
2026-02-01 00:45:00,NSW1,64.14536,0,7813.26,13047.5035,-1076.92,0,5234.2435000000005,False,-0.744640000000004,2.530398121513906,2026-02-01,0,Sunday,True,16,6.72,-1101.18827,False,0
2026-02-01 00:50:00,NSW1,62.95677,0,7801.77,13065.23732,-1044.53,0,5263.46732,False,-1.1885899999999978,2.396131247431296,2026-02-01,0,Sunday,True,15,6.72,-1054.1144800000002,False,0
2026-02-01 00:55:00,NSW1,63.01,0,7706.27,13048.13825,-948.0,0,5341.8682499999995,False,0.0532299999999992,2.279954742906094,2026-02-01,0,Sunday,True,14,6.72,-1047.90009,False,0
2026-02-01 01:00:00,NSW1,72.01237,0,7744.48,13043.26281,-931.2,0,5298.782810000001,False,9.002370000000006,3.2722248741727,2026-02-01,1,Sunday,True,17,6.36,-1048.88469,False,0
2026-02-01 01:05:00,NSW1,65.4564,0,7745.49,13025.61722,-1151.6,0,5280.12722,False,-6.555970000000002,2.368951655820596,2026-02-01,1,Sunday,True,18,10.91,-1041.25876,False,0
2026-02-01 01:10:00,NSW1,65.50229,0,7701.84,13005.23055,-1145.33,0,5303.39055,False,0.0458899999999999,2.369871603949474,2026-02-01,1,Sunday,True,19,5.36,-1050.48082,False,0
2026-02-01 01:15:00,NSW1,73.20014,0,7665.37,13019.3531,-1090.54,0,5353.9831,False,7.697850000000003,3.345031587529771,2026-02-01,1,Sunday,True,19,5.48,-1110.39913,False,0
2026-02-01 01:20:00,NSW1,65.12769,0,7651.4,13007.21169,-1095.03,0,5355.81169,False,-8.072450000000003,3.340476246292195,2026-02-01,1,Sunday,True,19,5.36,-2089.4012,False,0
2026-02-01 01:25:00,NSW1,65.60312,0,7665.4,13019.0765,-1095.05,0,5353.6765,False,0.4754300000000029,3.265697624271062,2026-02-01,1,Sunday,True,16,8.89,-1029.8029000000001,False,0
2026-02-01 01:30:00,NSW1,64.76199,0,7672.47,13025.9634,-1105.26,0,5353.4934,False,-0.8411300000000068,3.268608919427433,2026-02-01,1,Sunday,True,17,11.59,-1040.70464,False,0
2026-02-01 01:35:00,NSW1,73.2001,0,7664.52,13038.24596,-1106.11,0,5373.72596,False,8.438110000000009,3.820317053825994,2026-02-01,1,Sunday,True,18,6.36,-1047.75852,False,0
2026-02-01 01:40:00,NSW1,64.44455,0,7623.14,13048.70352,-1095.22,0,5425.563519999999,False,-8.75555,3.8411390067645055,2026-02-01,1,Sunday,True,18,5.36,-1059.23035,False,0
2026-02-01 01:45:00,NSW1,64.11347,0,7550.09,13050.91973,-1035.79,0,5500.8297299999995,False,-0.33108,3.843016099740256,2026-02-01,1,Sunday,True,17,6.36,-1051.02182,False,0
2026-02-01 01:50:00,NSW1,63.20462,0,7478.99,13064.05822,-978.07,0,5585.068220000001,False,-0.9088500000000082,3.822172856762585,2026-02-01,1,Sunday,True,19,5.36,-1056.00288,False,0
2026-02-01 01:55:00,NSW1,57.31,0,7489.75,13130.71626,-1001.77,0,5640.966259999999,False,-5.894619999999996,4.590726440996415,2026-02-01,1,Sunday,True,15,5.72,-1048.51976,False,0
2026-02-01 02:00:00,NSW1,61.73103,0,7524.78,13106.41602,-988.77,0,5581.636020000001,False,4.421029999999995,4.352719714569973,2026-02-01,2,Sunday,True,17,5.72,-1053.17766,False,0
2026-02-01 02:05:00,NSW1,72.58602,0,7408.12,13204.55287,-992.32,0,5796.43287,False,10.854990000000008,4.835171310242994,2026-02-01,2,Sunday,True,15,5.72,-1067.00985,False,0
2026-02-01 02:10:00,NSW1,73.50236,0,7426.31,13152.60594,-1019.81,0,5726.295939999999,False,0.916339999999991,5.304303130991345,2026-02-01,2,Sunday,True,17,9.79,-1054.1039899999998,False,0
2026-02-01 02:15:00,NSW1,73.2001,0,7490.18,13162.42459,-1100.94,0,5672.24459,False,-0.3022599999999897,5.304298582574243,2026-02-01,2,Sunday,True,19,6.36,-1060.4940900000001,False,0
2026-02-01 02:20:00,NSW1,73.95127,0,7480.92,13200.36349,-1075.76,0,5719.44349,False,0.7511699999999877,5.684805523815931,2026-02-01,2,Sunday,True,19,5.36,-1076.3330999999998,False,0
2026-02-01 02:25:00,NSW1,73.34123,0,7451.24,13211.70772,-1049.15,0,5760.467720000001,False,-0.6100399999999979,5.909185594394263,2026-02-01,2,Sunday,True,16,5.72,-1069.74484,False,0
2026-02-01 02:30:00,NSW1,73.2001,0,7427.74,13245.0307,-1016.64,0,5817.2907,False,-0.1411299999999897,5.997308394662793,2026-02-01,2,Sunday,True,18,6.36,-1064.4619799999998,False,0
2026-02-01 02:35:00,NSW1,75.58102,0,7461.68,13276.77733,-1100.39,0,5815.0973300000005,False,2.380919999999989,6.197609726219386,2026-02-01,2,Sunday,True,19,8.91,-1060.04801,False,0
2026-02-01 02:40:00,NSW1,73.20011,0,7429.58,13327.99392,-1026.08,0,5898.413920000001,False,-2.38091,6.1473654966277245,2026-02-01,2,Sunday,True,19,6.36,-1049.84358,False,0
2026-02-01 02:45:00,NSW1,64.1194,0,7342.28,13359.53969,-979.77,0,6017.25969,False,-9.080709999999996,6.146886613621869,2026-02-01,2,Sunday,True,17,5.36,-1056.55142,False,0
2026-02-01 02:50:00,NSW1,63.4324,0,7307.59,13392.58452,-925.48,0,6084.99452,False,-0.6869999999999976,6.125734095815939,2026-02-01,2,Sunday,True,16,5.72,-1044.86178,False,0
2026-02-01 02:55:00,NSW1,71.15093,0,7333.77,13445.51114,-901.86,0,6111.74114,False,7.718530000000001,4.750803953980115,2026-02-01,2,Sunday,True,19,5.36,-1058.9388300000003,False,0
2026-02-01 03:00:00,NSW1,62.23064,0,7239.53,13488.69114,-763.22,0,6249.161140000001,False,-8.920290000000001,4.666015722752987,2026-02-01,3,Sunday,True,20,19.34785,-1039.84888,False,0
2026-02-01 03:05:00,NSW1,62.37652,0,7240.06,13524.61192,-781.75,0,6284.551919999999,False,0.1458799999999982,5.20829793338791,2026-02-01,3,Sunday,True,19,5.36,-1044.3811099999998,False,0
2026-02-01 03:10:00,NSW1,62.72437,0,7330.8,13593.23154,-805.1,0,6262.4315400000005,False,0.3478500000000011,5.461397155957332,2026-02-01,3,Sunday,True,18,5.36,-1047.80916,False,0
2026-02-01 03:15:00,NSW1,62.7549,0,7272.6,13546.50289,-811.72,0,6273.902889999999,False,0.0305299999999988,5.569793112996554,2026-02-01,3,Sunday,True,18,5.36,-1048.0623899999998,False,0
2026-02-01 03:20:00,NSW1,73.20007,0,7258.15,13534.54078,-808.36,0,6276.39078,False,10.445169999999996,5.502750639762086,2026-02-01,3,Sunday,True,15,5.72,-1061.01488,False,0
2026-02-01 03:25:00,NSW1,71.28229,0,7265.43,13484.7445,-869.22,0,6219.3145,False,-1.9177799999999936,5.354899591988712,2026-02-01,3,Sunday,True,15,6.72,-1061.40077,False,0
2026-02-01 03:30:00,NSW1,70.85285,0,7263.35,13494.04193,-836.75,0,6230.691929999999,False,-0.4294399999999996,5.185387658413506,2026-02-01,3,Sunday,True,16,6.72,-1058.2731199999998,False,0
2026-02-01 03:35:00,NSW1,71.29776,0,7259.83,13469.21432,-895.06,0,6209.384319999999,False,0.444909999999993,4.723597459899563,2026-02-01,3,Sunday,True,20,6.36,-1071.16488,False,0
2026-02-01 03:40:00,NSW1,73.20007,0,7259.21,13410.62974,-948.79,0,6151.41974,False,1.90231,4.7235929834133055,2026-02-01,3,Sunday,True,16,6.72,-1061.96749,False,0
2026-02-01 03:45:00,NSW1,71.79075,0,7215.86,13410.84801,-907.63,0,6194.98801,False,-1.409319999999994,4.760397042659962,2026-02-01,3,Sunday,True,17,6.72,-1057.1910400000002,False,0
2026-02-01 03:50:00,NSW1,73.20007,0,7213.24,13378.43522,-925.57,0,6165.19522,False,1.409319999999994,4.738857171997337,2026-02-01,3,Sunday,True,15,6.72,-1059.46512,False,0
2026-02-01 03:55:00,NSW1,71.30996,0,7167.81,13384.0375,-893.22,0,6216.2275,False,-1.8901099999999929,4.746128905061102,2026-02-01,3,Sunday,True,19,6.36,-1055.3367,False,0
2026-02-01 04:00:00,NSW1,63.17752,0,7155.23,13377.92371,-878.99,0,6222.69371,False,-8.132440000000003,4.632556010496778,2026-02-01,4,Sunday,True,15,6.72,-1053.42171,False,0
2026-02-01 04:05:00,NSW1,79.84474,0,7153.02,13326.70919,-979.9,0,6173.689189999999,False,16.66722,5.106153082780577,2026-02-01,4,Sunday,True,17,4.99,-1063.513,False,0
2026-02-01 04:10:00,NSW1,76.89272,0,7165.8,13287.73006,-1020.49,0,6121.93006,False,-2.9520200000000045,4.802472855272222,2026-02-01,4,Sunday,True,19,5.63,-1061.0581000000002,False,0
2026-02-01 04:15:00,NSW1,79.95,0,7235.47,13294.32746,-1080.05,0,6058.85746,False,3.0572800000000058,4.489222998768469,2026-02-01,4,Sunday,True,17,4.63,-1074.95884,False,0
2026-02-01 04:20:00,NSW1,79.95,0,7220.07,13299.74648,-1094.21,0,6079.67648,False,0.0,4.918900285356476,2026-02-01,4,Sunday,True,16,4.99,-70.54422,False,0
2026-02-01 04:25:00,NSW1,83.4501,0,7246.3,13303.42815,-1047.32,0,6057.12815,False,3.5001000000000033,5.61152438487694,2026-02-01,4,Sunday,True,17,4.99,-50.07861,False,0
2026-02-01 04:30:00,NSW1,84.79,0,7213.5,13310.03264,-968.72,0,6096.532639999999,False,1.3399,6.183906215721363,2026-02-01,4,Sunday,True,16,5.45787,-57.37338999999999,False,0
2026-02-01 04:35:00,NSW1,79.95022,0,7218.2,13319.83982,-880.27,0,6101.639819999999,False,-4.839780000000005,6.123273774286222,2026-02-01,4,Sunday,True,16,5.99,-51.63266,False,0
2026-02-01 04:40:00,NSW1,79.95022,0,7262.71,13324.50037,-872.67,0,6061.79037,False,0.0,6.106720059613534,2026-02-01,4,Sunday,True,17,6.98524,-16.582049999999995,False,0
2026-02-01 04:45:00,NSW1,79.94989,0,7260.45,13348.43584,-864.77,0,6087.98584,False,-0.0003300000000052,5.922850453775294,2026-02-01,4,Sunday,True,18,10.397,-34.60532,False,0
2026-02-01 04:50:00,NSW1,79.60405,0,7233.27,13376.56047,-834.65,0,6143.29047,False,-0.3458399999999955,5.766862305143597,2026-02-01,4,Sunday,True,15,5.99,-41.213159999999995,False,0
2026-02-01 04:55:00,NSW1,79.95022,0,7264.96,13360.72972,-806.57,0,6095.769719999999,False,0.3461700000000007,5.34780473888497,2026-02-01,4,Sunday,True,18,10.397,-31.89165,False,0
2026-02-01 05:00:00,NSW1,87.46702,0,7309.24,13160.72455,-853.47,0,5851.484550000001,False,7.5168000000000035,2.8436706649895345,2026-02-01,5,Sunday,True,18,6.412,-85.14917,False,0
2026-02-01 05:05:00,NSW1,80.11021,0,7300.71,13128.92376,-847.34,0,5828.21376,False,-7.35681000000001,2.8350631964652155,2026-02-01,5,Sunday,True,16,6.412,-1075.9207,False,0
2026-02-01 05:10:00,NSW1,87.32232,0,7402.9,13192.92776,-865.0,0,5790.027760000001,False,7.21211000000001,3.051455973964282,2026-02-01,5,Sunday,True,16,5.99,-1087.98536,False,0
2026-02-01 05:15:00,NSW1,74.40105,0,7310.62,13187.27535,-827.11,0,5876.65535,False,-12.921270000000009,3.716817552916393,2026-02-01,5,Sunday,True,15,6.412,-1075.1407700000002,False,0
2026-02-01 05:20:00,NSW1,77.29167,0,7396.01,13222.46272,-905.1,0,5826.452719999999,False,2.8906199999999984,3.88693926408646,2026-02-01,5,Sunday,True,16,6.392,-1079.2928499999998,False,0
2026-02-01 05:25:00,NSW1,77.43322,0,7402.71,13246.8171,-893.19,0,5844.1071,False,0.1415500000000094,3.955853596263749,2026-02-01,5,Sunday,True,15,10.367,-1076.5213299999998,False,0
2026-02-01 05:30:00,NSW1,77.35383,0,7390.05,13251.92922,-897.46,0,5861.87922,False,-0.0793900000000036,3.834938455294284,2026-02-01,5,Sunday,True,16,10.367,-1076.87437,False,0
2026-02-01 05:35:00,NSW1,77.36417,0,7334.96,13276.60796,-894.86,0,5941.647959999999,False,0.0103399999999993,3.913844607843509,2026-02-01,5,Sunday,True,16,10.397,-1075.68237,False,0
2026-02-01 05:40:00,NSW1,73.20002,0,7339.64,13264.1873,-929.17,0,5924.547299999999,False,-4.1641500000000065,4.35798816579676,2026-02-01,5,Sunday,True,18,22.20152,-1050.63511,False,0
2026-02-01 05:45:00,NSW1,73.20002,0,7369.89,13242.82868,-959.52,0,5872.93868,False,0.0,4.687817593341343,2026-02-01,5,Sunday,True,16,17.6359,-1058.3034699999998,False,0
2026-02-01 05:50:00,NSW1,73.20002,0,7347.65,13251.88393,-968.43,0,5904.23393,False,0.0,4.936548898250554,2026-02-01,5,Sunday,True,16,21.89842,-1058.8701299999998,False,0
2026-02-01 05:55:00,NSW1,72.30808,0,7336.71,13229.51715,-1067.53,0,5892.80715,False,-0.8919399999999911,5.176116074415146,2026-02-01,5,Sunday,True,16,14.342,-1060.52188,False,0
2026-02-01 06:00:00,NSW1,68.65681,0,7266.57,13205.11625,-1079.44,0,5938.546249999999,False,-3.651270000000011,4.730289487327057,2026-02-01,6,Sunday,True,16,14.372,-1055.43076,False,0
2026-02-01 06:05:00,NSW1,79.13648,0,7325.94,13254.98705,-1055.77,0,5929.04705,False,10.479670000000011,4.660969049906774,2026-02-01,6,Sunday,True,16,10.367,-1071.01062,False,0
2026-02-01 06:10:00,NSW1,73.20002,0,7344.41,13334.52668,-1070.94,0,5990.116680000001,False,-5.936460000000011,3.005008422078852,2026-02-01,6,Sunday,True,16,10.367,-1063.15934,False,0
2026-02-01 06:15:00,NSW1,65.38741,0,7388.23,13436.40543,-1146.03,0,6048.175430000001,False,-7.812609999999992,4.04198632394431,2026-02-01,6,Sunday,True,15,10.397,-1052.7040900000002,False,0
2026-02-01 06:20:00,NSW1,74.39733,0,7449.52,13412.21228,-1170.09,0,5962.692279999999,False,9.009919999999994,3.910469236650411,2026-02-01,6,Sunday,True,15,14.372,-1047.20694,False,0
2026-02-01 06:25:00,NSW1,73.20002,0,7404.26,13426.59816,-1208.5,0,6022.338159999999,False,-1.1973100000000017,3.733604035984074,2026-02-01,6,Sunday,True,15,10.397,-1050.0591799999997,False,0
2026-02-01 06:30:00,NSW1,57.08,0,7382.1,13517.33999,-1195.22,0,6135.23999,False,-16.120019999999997,5.792891419417423,2026-02-01,6,Sunday,True,15,10.397,-1031.5163499999999,False,0
2026-02-01 06:35:00,NSW1,57.08,0,7368.66,13526.04733,-1360.63,0,6157.38733,False,0.0,6.850828875829471,2026-02-01,6,Sunday,True,15,5.99,-1041.9186800000002,False,0
2026-02-01 06:40:00,NSW1,57.08,0,7285.65,13466.88687,-1340.71,0,6181.236870000001,False,0.0,7.69550196306252,2026-02-01,6,Sunday,True,15,5.99,-1041.5909,False,0
2026-02-01 06:45:00,NSW1,57.06,0,7262.62,13510.25378,-1418.38,0,6247.633779999999,False,-0.019999999999996,8.22239055494586,2026-02-01,6,Sunday,True,18,5.63,-1042.54995,False,0
2026-02-01 06:50:00,NSW1,56.98,0,7275.99,13552.9106,-1537.61,0,6276.9205999999995,False,-0.0800000000000054,8.495753632392926,2026-02-01,6,Sunday,True,17,6.985,-1036.4486699999998,False,0
2026-02-01 06:55:00,NSW1,56.98,0,7306.36,13636.0013,-1631.82,0,6329.6413,False,0.0,8.606747546884868,2026-02-01,6,Sunday,True,17,7.48,-1037.06952,False,0
2026-02-01 07:00:00,NSW1,36.25,0,7315.58,13639.54297,-1764.61,0,6323.9629700000005,False,-20.729999999999997,11.755818318303554,2026-02-01,7,Sunday,True,15,5.99,-1021.48252,False,0
2026-02-01 07:05:00,NSW1,57.05984,0,7323.7,13754.59788,-1783.72,0,6430.8978799999995,False,20.80984,10.4867987872692,2026-02-01,7,Sunday,True,18,8.92,-1094.4548200000002,False,0
2026-02-01 07:10:00,NSW1,57.06,0,7399.37,13806.17738,-1698.58,0,6406.807379999999,False,0.000160000000001,9.66303683066975,2026-02-01,7,Sunday,True,17,4.99,-1059.0033799999999,False,0
2026-02-01 07:15:00,NSW1,57.06,0,7386.65,13963.57751,-1632.12,0,6576.9275099999995,False,0.0,9.443574864554533,2026-02-01,7,Sunday,True,15,4.99,-1031.36136,False,0
2026-02-01 07:20:00,NSW1,56.98,0,7365.55,14062.7099,-1589.02,0,6697.1599,False,-0.0800000000000054,7.929326602867616,2026-02-01,7,Sunday,True,18,5.99,-1106.48787,False,0
2026-02-01 07:25:00,NSW1,43.18024,0,7340.99,14244.73328,-1532.2,0,6903.743280000001,False,-13.79976,6.904532729122024,2026-02-01,7,Sunday,True,16,5.99,-1070.71721,False,0
2026-02-01 07:30:00,NSW1,56.98,0,7358.72,14197.82324,-1591.95,0,6839.1032399999995,False,13.79976,6.900739720665149,2026-02-01,7,Sunday,True,17,5.99,-1085.3523400000001,False,0
2026-02-01 07:35:00,NSW1,41.93703,0,7268.34,14353.49321,-1276.29,0,7085.15321,False,-15.042969999999997,7.658381706328614,2026-02-01,7,Sunday,True,17,5.99,-1074.24784,False,0
2026-02-01 07:40:00,NSW1,56.98,0,7351.6,14344.46511,-1307.09,0,6992.865109999999,False,15.042969999999997,7.653453562646496,2026-02-01,7,Sunday,True,16,5.99,-1062.6367799999998,False,0
2026-02-01 07:45:00,NSW1,57.08,0,7414.72,14327.73089,-1374.04,0,6913.0108900000005,False,0.1000000000000014,7.654449738302056,2026-02-01,7,Sunday,True,17,5.99,-1110.37432,False,0
2026-02-01 07:50:00,NSW1,56.98,0,7433.51,14406.9171,-1462.06,0,6973.4071,False,-0.1000000000000014,7.654449738302056,2026-02-01,7,Sunday,True,17,5.99,-1105.49179,False,0
2026-02-01 07:55:00,NSW1,36.07,0,7366.22,14507.00425,-1500.57,0,7140.78425,False,-20.909999999999997,8.91226127875177,2026-02-01,7,Sunday,True,19,5.99,-1070.3753299999998,False,0
2026-02-01 08:00:00,NSW1,36.07,0,7392.99,14545.00833,-1489.02,0,7152.018330000001,False,0.0,8.939700144493964,2026-02-01,8,Sunday,True,20,4.49,-1079.35172,False,0
2026-02-01 08:05:00,NSW1,40.54,0,7538.69,14502.02414,-1537.84,0,6963.33414,False,4.469999999999999,9.209704744670756,2026-02-01,8,Sunday,True,20,4.66,-1091.7485199999999,False,0
2026-02-01 08:10:00,NSW1,56.98,0,7607.9,14550.47194,-1532.84,0,6942.57194,False,16.439999999999998,9.203953893073848,2026-02-01,8,Sunday,True,20,6.96,-1146.24022,False,0
2026-02-01 08:15:00,NSW1,36.07,0,7562.59,14647.98843,-1494.86,0,7085.398429999999,False,-20.909999999999997,9.668423053742142,2026-02-01,8,Sunday,True,20,6.96,-1121.04976,False,0
2026-02-01 08:20:00,NSW1,36.07,0,7571.09,14729.77603,-1483.43,0,7158.686030000001,False,0.0,9.783933995714426,2026-02-01,8,Sunday,True,20,5.1,-1131.65107,False,0
2026-02-01 08:25:00,NSW1,35.88,0,7690.16,14919.4491,-1571.16,0,7229.2891,False,-0.1899999999999977,10.209509973783035,2026-02-01,8,Sunday,True,20,6.96,-1415.96377,False,0
2026-02-01 08:30:00,NSW1,36.06,0,7728.17,14889.94811,-1583.32,0,7161.778109999999,False,0.1799999999999997,9.877133728293536,2026-02-01,8,Sunday,True,22,6.96,-3084.36168,False,0
2026-02-01 08:35:00,NSW1,36.07,0,7739.57,14869.63581,-1510.98,0,7130.06581,False,0.009999999999998,10.12486359803388,2026-02-01,8,Sunday,True,21,5.0,-2090.20528,False,0
2026-02-01 08:40:00,NSW1,40.54,0,7745.16,14721.58731,-1510.86,0,6976.427310000001,False,4.469999999999999,9.190008861736302,2026-02-01,8,Sunday,True,19,3.96,-1117.92585,False,0
2026-02-01 08:45:00,NSW1,36.07,0,7779.46,14760.4077,-1555.31,0,6980.9477,False,-4.469999999999999,7.985373371282778,2026-02-01,8,Sunday,True,19,3.96,-87.83176,False,0
2026-02-01 08:50:00,NSW1,36.07,0,7836.19,14869.59848,-1506.23,0,7033.408480000001,False,0.0,6.0600471920358405,2026-02-01,8,Sunday,True,20,5.98,-184.03516,False,0
2026-02-01 08:55:00,NSW1,36.07,0,7821.72,14918.50784,-1493.28,0,7096.78784,False,0.0,6.0600471920358405,2026-02-01,8,Sunday,True,20,5.98,-1087.7194,False,0
2026-02-01 09:00:00,NSW1,36.07,0,7873.57,14919.906,-1455.33,0,7046.336000000001,False,0.0,6.0600471920358405,2026-02-01,9,Sunday,True,19,5.98,-1088.01982,False,0
2026-02-01 09:05:00,NSW1,57.08,0,7906.9,14729.2226,-1379.86,0,6822.3225999999995,False,21.01,8.095297690448076,2026-02-01,9,Sunday,True,19,9.21,-1122.59617,False,0
2026-02-01 09:10:00,NSW1,57.06,0,8019.5,14708.57761,-1424.09,0,6689.07761,False,-0.019999999999996,8.11064335340082,2026-02-01,9,Sunday,True,19,4.95,-1141.12758,False,0
2026-02-01 09:15:00,NSW1,36.07,0,7884.11,14733.84447,-1406.7,0,6849.73447,False,-20.99,8.11064335340082,2026-02-01,9,Sunday,True,20,4.97,-1103.75245,False,0
2026-02-01 09:20:00,NSW1,43.48,0,7963.44,14787.58046,-1393.79,0,6824.14046,False,7.409999999999997,8.07238202237454,2026-02-01,9,Sunday,True,20,9.21,-2098.44724,False,0
2026-02-01 09:25:00,NSW1,56.98,0,7951.53,14753.34625,-1383.14,0,6801.816250000001,False,13.5,9.18552896812406,2026-02-01,9,Sunday,True,17,4.99,-2138.06622,False,0
2026-02-01 09:30:00,NSW1,36.05987,0,7732.38,14848.70399,-1419.59,0,7116.32399,False,-20.92013,9.185536998780076,2026-02-01,9,Sunday,True,22,12.2,-2068.63044,False,0
2026-02-01 09:35:00,NSW1,35.88,0,7695.97,14901.00353,-1400.0,0,7205.03353,False,-0.1798699999999939,9.197411248423348,2026-02-01,9,Sunday,True,20,144.5481,-1922.81886,False,0
2026-02-01 09:40:00,NSW1,35.88,0,7710.75,14995.32652,-1351.15,0,7284.57652,False,0.0,9.374497042341352,2026-02-01,9,Sunday,True,20,6.99,-3105.0529699999997,False,0
2026-02-01 09:45:00,NSW1,35.88,0,7759.99,15085.00648,-1353.03,0,7325.01648,False,0.0,9.38538845186076,2026-02-01,9,Sunday,True,17,4.99,-2093.21281,False,0
2026-02-01 09:50:00,NSW1,36.07,0,7829.83,14964.76133,-1316.42,0,7134.931329999999,False,0.1899999999999977,9.38538845186076,2026-02-01,9,Sunday,True,17,3.5,-2153.10764,False,0
2026-02-01 09:55:00,NSW1,36.07,0,7922.23,15003.74196,-1343.67,0,7081.51196,False,0.0,9.38538845186076,2026-02-01,9,Sunday,True,18,4.98,-3134.14396,False,0
2026-02-01 10:00:00,NSW1,36.07,0,7963.41,14916.76037,-1354.1,0,6953.35037,False,0.0,9.38538845186076,2026-02-01,10,Sunday,True,19,9.23,-3679.1061600000003,False,0
2026-02-01 10:05:00,NSW1,40.48,0,8048.13,14878.37691,-1323.38,0,6830.246910000001,False,4.409999999999997,8.073257316309935,2026-02-01,10,Sunday,True,20,6.99,-3685.67859,False,0
2026-02-01 10:10:00,NSW1,40.54,0,8149.96,14855.79505,-1402.22,0,6705.835050000001,False,0.0600000000000022,6.178572670679472,2026-02-01,10,Sunday,True,20,5.99,-3697.66742,False,0
2026-02-01 10:15:00,NSW1,56.98003,0,8089.46,15005.82286,-1271.96,0,6916.36286,False,16.44003,7.937800861682556,2026-02-01,10,Sunday,True,20,4.99,-3232.49728,False,0
2026-02-01 10:20:00,NSW1,56.98,0,8035.49,15012.13005,-1128.84,0,6976.64005,False,-3.0000000002416986e-05,9.19874365293736,2026-02-01,10,Sunday,True,20,4.99,-3892.52205,False,0
2026-02-01 10:25:00,NSW1,57.06,0,7981.49,15203.7837,-769.92,0,7222.2937,False,0.0800000000000054,9.210617065748057,2026-02-01,10,Sunday,True,20,4.96,-2958.2818,False,0
2026-02-01 10:30:00,NSW1,57.06,0,8114.49,15433.87538,-686.97,0,7319.38538,False,0.0,9.945915039568808,2026-02-01,10,Sunday,True,23,4.98,-3510.62616,False,0
2026-02-01 10:35:00,NSW1,36.07,0,8078.67,15583.20872,-918.36,0,7504.53872,False,-20.99,9.9323967617797,2026-02-01,10,Sunday,True,21,5.96,-3144.41423,False,0
2026-02-01 10:40:00,NSW1,36.07,0,8118.47,15493.83071,-1031.61,0,7375.36071,False,0.0,9.91883248788918,2026-02-01,10,Sunday,True,24,5.99,-3256.58429,False,0
2026-02-01 10:45:00,NSW1,36.07,0,7914.71,15618.00009,-610.99,0,7703.29009,False,0.0,9.905222028935183,2026-02-01,10,Sunday,True,20,4.66,-2995.08853,False,0
2026-02-01 10:50:00,NSW1,21.98,0,8030.74,15837.47059,-860.34,0,7806.730590000001,False,-14.09,11.59496502530118,2026-02-01,10,Sunday,True,21,4.66,-3500.64276,False,0
2026-02-01 10:55:00,NSW1,35.88,0,8170.68,15669.69549,-910.19,0,7499.01549,False,13.900000000000002,11.60484667270742,2026-02-01,10,Sunday,True,21,3.49,-3539.85217,False,0
2026-02-01 11:00:00,NSW1,36.07,0,8119.94,15681.31533,-683.08,0,7561.37533,False,0.1899999999999977,11.60484667270742,2026-02-01,11,Sunday,True,23,3.99,-6578.60165,False,0
2026-02-01 11:05:00,NSW1,22.07,0,8123.18,15593.43729,-989.36,0,7470.25729,False,-14.0,13.03931971983737,2026-02-01,11,Sunday,True,24,3.66,-4747.2283800000005,False,0
2026-02-01 11:10:00,NSW1,39.25,0,8220.27,15842.48904,-517.66,0,7622.21904,False,17.18,13.049392628734372,2026-02-01,11,Sunday,True,23,2.95,-5640.22245,False,0
2026-02-01 11:15:00,NSW1,22.07,0,8160.26,15635.34011,-1023.51,0,7475.080109999999,False,-17.18,13.045031185718504,2026-02-01,11,Sunday,True,23,6.94,-5384.2727700000005,False,0
2026-02-01 11:20:00,NSW1,36.06,0,8166.28,15726.88402,-885.59,0,7560.60402,False,13.990000000000002,11.603880587845373,2026-02-01,11,Sunday,True,23,3.44,-5527.96862,False,0
